t(s),Tsurface(°C),Flux(W),E(J),f_liq
0.0,2.0,28.79999999999996,0.0,1.0
180.0,1.182923731875097,25.094073875898633,4516.933297661754,1.0
360.0,0.8183687141107584,23.52746428523252,8751.876869003609,1.0
540.0,0.588530957802717,22.591474259333594,12818.342235683656,1.0
720.0,0.587447455282192,22.769959324419926,16916.934914079244,1.0
900.0,0.585347838149657,22.940471624902962,21046.219806561778,1.0
1080.0,0.5820322974309824,23.10169452546593,25204.524821145646,1.0
1260.0,0.5775923882876974,23.25376455675476,29390.202441361504,1.0
1440.0,0.572147310247718,23.396978590328867,33601.6585876207,1.0
1620.0,0.5658015230962096,23.531580564532817,37837.34308923661,1.0
1800.0,0.5586418419228634,23.65774357206105,42095.7369322076,1.0
1980.0,0.5507406459030095,23.775583359538903,46375.3419369246,1.0
2160.0,0.5421592518195466,23.885173487886657,50674.67316474419,1.0
2340.0,0.5329505827594139,23.98655755504753,54992.25352465275,1.0
2520.0,0.523161162226844,24.07975843756359,59326.61004341419,1.0
2700.0,0.5128325845674352,24.164785172415584,63676.271374448996,1.0
2880.0,0.5020025969839154,24.241638065710987,68039.76622627697,1.0
3060.0,0.4907058967822499,24.310312485793943,72415.62247371988,0.99070589678225
3240.0,0.4789747204172732,24.370801682817916,76802.36677662711,0.9789747204172732
3420.0,0.46683928037461914,24.42309888764865,81198.52457640387,0.9668392803746191
3600.0,0.4543280907958136,24.46719887650351,85602.6203741745,0.9543280907958136
3780.0,0.44146821168993333,24.50309913863635,90013.17821912904,0.9414682116899333
3960.0,0.4282854335024511,24.530800748216063,94428.72235380793,0.9282854335024511
4140.0,0.4148044179249058,24.550309014924682,98847.77797649437,0.9148044179249057
4320.0,0.4010488065368097,24.561633968211225,103268.87209077239,0.9010488065368096
4500.0,0.387041305741881,24.564790715724786,107690.53441960286,0.887041305741881
4680.0,0.37280375417921136,24.559799705845588,112111.29836665507,0.8728037541792113
4860.0,0.35835717712659876,24.54668691643447,116529.70201161328,0.8583571771265988
5040.0,0.34372183120044036,24.52548398618497,120944.28912912657,0.8437218312004404
5220.0,0.32891724177219117,24.496228300741972,125353.61022326013,0.8289172417721912
5400.0,0.3139622348763786,24.458963042650623,129756.22357093723,0.8139622348763786
5580.0,0.2988749649146424,24.41373721191809,134150.6962690825,0.7988749649146424
5760.0,0.2836729391169089,24.36060562229237,138535.6052810951,0.7836729391169088
5940.0,0.26837303947014773,24.299628877130846,142909.53847897865,0.7683730394701478
6120.0,0.2529915426420442,24.230873327824114,147271.09567798697,0.7529915426420442
6300.0,0.23754413829305224,24.154411017072523,151618.88966106003,0.7375441382930522
6480.0,0.22204594607231087,24.070319608824004,155951.54719064836,0.7220459460723109
6660.0,0.20651153152109059,23.978682306316998,160267.71000578543,0.7065115315210906
6840.0,0.19095492105470022,23.879587759409308,164566.0358024791,0.6909549210547002
7020.0,0.17538961615495535,23.773129962173485,168845.19919567034,0.6753896161549553
