t(s),Tsurface(°C),Flux(W),E(J),f_liq
0.0,2.0,28.79999999999996,0.0,0.5
180.0,1.9520129549775411,28.81791400092997,5187.224520167395,0.4520129549775411
360.0,1.9061942358686281,28.840118611920985,10378.445870313171,0.40619423586862813
540.0,1.862278896995029,28.86536374584749,15574.21134456572,0.362278896995029
720.0,1.820099379153357,28.892844097155407,20774.923282053693,0.32009937915335707
900.0,1.7795316132601917,28.92194936299536,25980.874167392856,0.2795316132601917
1080.0,1.7404715502512167,28.952154658677486,31192.262005954803,0.2404715502512167
1260.0,1.702826548120326,28.982980745421504,36409.198540130674,0.20282654812032597
1440.0,1.6665121327382766,29.01397972326831,41631.714890318966,0.16651213273827659
1620.0,1.6314505943720878,29.04472944295576,46859.766190051,0.13145059437208784
1800.0,1.5975702175408841,29.074830895199327,52093.235751186876,0.09757021754088413
1980.0,1.564804743315023,29.103906649801857,57331.93894815121,0.06480474331502295
2160.0,1.533092929909952,29.131599697646106,62575.62689372751,0.03309292990995205
2340.0,1.5023781656502868,29.1575724756427,67823.9899393432,0.002378165650286812
2520.0,1.4453627094679495,29.03510582840453,73050.30898845602,0.0
2700.0,1.3918017698760003,28.92202437353998,78256.27337569321,0.0
2880.0,1.3413829569079359,28.8169145931211,83443.31800245501,0.0
3060.0,1.2938271929703016,28.71849891564381,88612.6478072709,0.0
3240.0,1.2488850002883978,28.62562215054054,93765.25979436819,0.0
3420.0,1.2063332660336452,28.537239672278336,98901.9629353783,0.0
3600.0,1.1659723830407784,28.452406913075343,104023.39617973186,0.0
3780.0,1.1276237093329367,28.370269947627442,109130.0447703048,0.0
3960.0,1.0911273064635871,28.290057031320874,114222.25503594255,0.0
4140.0,1.0563399244964375,28.21107098587732,119300.24781340046,0.0
4320.0,1.0231332060950629,28.13268234327727,124364.13063519038,0.0
4500.0,0.9913920855796957,28.054323169916877,129413.90880577541,0.0
4680.0,0.9610133615752936,27.975481501580003,134449.49547605982,0.0
4860.0,0.9319044242570964,27.895696327099376,139470.7208149377,0.0
5040.0,0.9039821202943343,27.814553064972035,144477.34036663268,0.0
5220.0,0.8771717404490857,27.73167948288538,149469.04267355206,0.0
5400.0,0.851406116437416,27.646742015198036,154445.45623628772,0.0
5580.0,0.8266248151284494,27.559442437985474,159406.1558751251,0.0
5760.0,0.8027734194643308,27.46951486535682,164350.66855088933,0.0
5940.0,0.7798028866480511,27.376723034432732,169278.4786970872,0.0
6120.0,0.7576689751825049,27.280857849677922,174189.03311002924,0.0
6300.0,0.7363317332669583,27.181735160256707,179081.74543887546,0.0
6480.0,0.7157550418787125,27.079193746750597,183956.00031329057,0.0
6660.0,0.6959062065992696,26.973093495978777,188811.15714256675,0.0
6840.0,0.6767555928955704,26.86331374482313,193646.55361663492,0.0
7020.0,0.6582763001466757,26.74975177589877,198461.50893629668,0.0
7200.0,0.6404438702224377,26.632321449660644,203255.3267972356,0.0
7380.0,0.6232360268801882,26.51095195910619,208027.29814987472,0.0
7560.0,0.6066324426545282,26.385586694644285,212776.7037549107,0.0
7740.0,0.5906145302793839,26.256182207974888,217502.8165523462,0.0
7920.0,0.5751652560056113,26.122707264962987,222204.90386003954,0.0
8100.0,0.5602689724658971,25.985141978519405,226882.22941617304,0.0
8280.0,0.5459112689954798,25.843477013422298,231534.05527858905,0.0
8460.0,0.5320788375457483,25.697712855847115,236159.6435926415,0.0
8640.0,0.5187593525311769,25.54785914111476,240758.25823804218,0.0
8820.0,0.5059413631310985,25.393934033841926,245329.16636413374,0.0
9000.0,0.4936141967289283,25.23596365527687,249871.63982208358,0.0
9180.0,0.48147032613880486,25.072090411581748,254384.6160961683,0.0
9360.0,0.4698694378604331,24.904695572733406,258867.4612992603,0.0
9540.0,0.4588063905512309,24.73385227199762,263319.5547082199,0.0
9720.0,0.4482650255819968,24.5595659756131,267740.27658383024,0.0
9900.0,0.43822788786612227,24.38183613366443,272129.0070878898,0.0
10080.0,0.4286783297546337,24.200669614919832,276485.1276185754,0.0
10260.0,0.4196009395823708,24.016083496883063,280808.02264801436,0.0
10440.0,0.4109815402424218,23.828105098229656,285097.0815656957,0.0
10620.0,0.4028070821907955,23.636771314530215,289351.70040231117,0.0
10800.0,0.3950655190456941,23.44212782087718,293571.28341006907,0.0
