t(s),Tsurface(°C),Flux(W),E(J),f_liq
0.0,6.0,24.000000000000025,0.0,1.0
180.0,5.126767605168408,22.09485247161768,3977.0734448911826,1.0
360.0,4.6963702052999485,21.233302854552658,7799.067958710661,1.0
540.0,4.391478626470942,20.661512202617775,11518.14015518186,1.0
720.0,4.144596958858607,20.219597167771056,15157.66764538065,1.0
900.0,3.932179241046195,19.852110506621205,18731.047536572467,1.0
1080.0,3.74325378704703,19.533398031892904,22247.05918231319,1.0
1260.0,3.571836289998767,19.24959373118792,25711.986053927016,1.0
1440.0,3.4142984758659236,18.992385256170785,29130.615400037757,1.0
1620.0,3.2682418458944498,18.756344788545782,32506.757461975998,1.0
1800.0,3.131957704860703,18.537648380595567,35843.5341704832,1.0
1980.0,3.0041506700533693,18.333420612697616,39143.549880768776,1.0
2160.0,2.8837904107350534,18.14138458347077,42408.99910579351,1.0
2340.0,2.770028731676421,17.959667959524943,45641.739338508,1.0
2520.0,2.6621509701578168,17.786691071069338,48843.34373130048,1.0
2700.0,2.559545866352639,17.621099073484913,52015.14156452777,1.0
2880.0,2.5599422004418586,17.72950563792514,55206.45257935429,1.0
3060.0,2.5599523163093005,17.834014486271688,58416.575186883194,1.0
3240.0,2.559059653221409,17.933075718654425,61644.52881624099,1.0
3420.0,2.557126733940094,18.026158508325057,64889.2373477395,1.0
3600.0,2.554161295259184,18.11313241074921,68149.60118167436,1.0
3780.0,2.5502289534972946,18.19403491839481,71424.52746698543,1.0
3960.0,2.545415012483415,18.268968492380704,74712.94179561395,1.0
4140.0,2.53980681611517,18.3380519525711,78013.79114707674,1.0
4320.0,2.53348584374258,18.401397906928874,81326.04277032394,1.0
4500.0,2.5265246853590226,18.459103436556436,84648.6813889041,1.0
4680.0,2.5189864634132375,18.51124758855606,87980.70595484419,1.0
4860.0,2.510925419778155,18.55789223585104,91321.12655729738,1.0
5040.0,2.5023879848434887,18.599084435686645,94668.96175572097,1.0
5220.0,2.4934139717041774,18.634859284706035,98023.23642696805,0.9934139717041774
5400.0,2.4840377188512264,18.665242755189194,101382.98012290211,0.9840377188512264
5580.0,2.474289103975977,18.69025426995653,104747.22589149428,0.9742891039759769
5760.0,2.464194404605155,18.709908923453916,108115.00949771599,0.9641944046051552
5940.0,2.453777008247413,18.724219335714206,111485.36897814454,0.9537770082474131
6120.0,2.4430579870773164,18.73319716464891,114857.34446778135,0.9430579870773164
6300.0,2.4320565565806462,18.736854318313746,118229.97824507783,0.9320565565806462
6480.0,2.420790437867034,18.735203912839566,121602.31494938895,0.920790437867034
6660.0,2.409276141687289,18.728261019643586,124973.4019329248,0.9092761416872892
6840.0,2.3975291897635755,18.716043240727426,128342.28971625573,0.8975291897635755
7020.0,2.385564286477378,18.698571145184523,131708.03252238894,0.8855642864773778
7200.0,2.3733954515683804,18.67586859443979,135069.6888693881,0.8733954515683804
7380.0,2.361036122404311,18.64796297867679,138426.32220554992,0.861036122404311
7560.0,2.3484992326198415,18.614885382539796,141777.0015744071,0.8484992326198415
7740.0,2.3357972724766447,18.57667069454774,145120.8022994257,0.8357972724766447
7920.0,2.322942335130802,18.533357671667293,148456.80668032583,0.8229423351308021
8100.0,2.3099461520654514,18.48498896808591,151784.1046945813,0.8099461520654514
8280.0,2.296820120214388,18.431611135299462,155101.7946989352,0.7968201202143881
8460.0,2.2835753227287943,18.37327459911136,158408.98412677526,0.7835753227287943
8640.0,2.2702225448924684,18.310033617941556,161704.79017800474,0.7702225448924684
8820.0,2.2567722863442716,18.241946225907967,164988.34049866817,0.7567722863442716
9000.0,2.2432347704983253,18.169074163413452,168258.77384808258,0.7432347704983253
9180.0,2.229619951845681,18.09148279740085,171515.24075161474,0.729619951845681
9360.0,2.2159375216618478,18.00924103300068,174756.90413755487,0.7159375216618478
9540.0,2.2021969125220986,17.922421217951555,177982.93995678614,0.7021969125220986
9720.0,2.1884073019324055,17.831099040909912,181192.53778414993,0.6884073019324055
9900.0,2.1745776153116516,17.735353424560426,184384.90140057082,0.6745776153116516
10080.0,2.1607165285054215,17.63526641427932,187559.2493551411,0.6607165285054215
10260.0,2.1468324699692123,17.530923062980403,190714.81550647758,0.6468324699692123
10440.0,2.1383607920040864,17.439772304167978,193853.97452122782,0.6383607920040864
10620.0,2.130079210513924,17.345182953484084,196976.10745285495,0.6300792105139239
10800.0,2.122029572195606,17.24734888051831,200080.63025134825,0.622029572195606
10980.0,2.114222050259938,17.146365205935954,203166.97598841673,0.6142220502599378
11160.0,2.1066558922724936,17.042294491534903,206234.588996893,0.6066558922724936
11340.0,2.099327126804054,16.935191318262348,209282.9234341802,0.5993271268040541
11520.0,2.092231150695879,16.825110503665954,212311.44332484007,0.5922311506958788
11700.0,2.0853634538601127,16.712109358352905,215319.6230093436,0.5853634538601127
11880.0,2.0787197214472752,16.596247946275614,218306.94763967322,0.5787197214472752
12060.0,2.0722957619027818,16.477588785349273,221272.9136210361,0.5722957619027818
12240.0,2.0660874126173105,16.35619647510399,224217.02898655483,0.5660874126173105
12420.0,2.060090467370663,16.23213739345938,227138.81371737752,0.5600904673706628
12600.0,2.054300632773423,16.105479485838,230037.80002482835,0.554300632773423
