t(s),Tsurface(°C),Flux(W),E(J),f_liq
0.0,0.0,38.400000000000034,0.0,0.0
180.0,-1.3701724780651294,25.464560880330627,4583.620958459513,0.0
360.0,-1.8643629123845393,20.851414316059525,8336.875535350227,0.0
540.0,-2.1305286519791986,18.39730439847736,11648.390327076151,0.0
720.0,-2.301011792360344,16.844546011096163,14680.40860907346,0.0
900.0,-2.418432166964345,15.790024908441785,17522.613092592983,0.0
1080.0,-2.5026636089970054,15.046139536634797,20230.918209187246,0.0
1260.0,-2.5651027661320405,14.5049813817127,22841.814857895533,0.0
1440.0,-2.612917581987946,14.098255088446503,25379.500773815904,0.0
1620.0,-2.6507864589143577,13.781044335892256,27860.08875427651,0.0
1800.0,-2.681805814724609,13.523383022072148,30294.297698249495,0.0
1980.0,-2.708035032399229,13.305184855101817,32689.23097216782,0.0
2160.0,-2.7308457397533616,13.1129737284492,35049.566243288675,0.0
2340.0,-2.7511517076197642,12.937714335402388,37378.3548236611,0.0
2520.0,-2.7695616701961994,12.773357428261331,39677.55916074814,0.0
2700.0,-2.7864812301846142,12.615860970959146,41948.41413552078,0.0
2880.0,-2.8021808488282387,12.462531106485208,44191.66973468812,0.0
3060.0,-2.816841186933552,12.31157865509842,46407.75389260583,0.0
3240.0,-2.8305833158621034,12.161820915569722,48596.88165740838,0.0
3420.0,-2.8434888268957876,12.012481367204753,50759.12830350524,0.0
3600.0,-2.855613202104759,11.863055272520599,52894.47825255895,0.0
3780.0,-2.8669946946280485,11.713219592725412,55002.85777924952,0.0
3960.0,-2.8776602194908407,11.562772666869703,57084.156859286064,0.0
4140.0,-2.8876292563725676,11.41159386010497,59138.24375410496,0.0
4320.0,-2.896916431681192,11.259616594816691,61164.974741171965,0.0
4500.0,-2.9055332242016916,11.106810340899491,63164.20060253387,0.0
4680.0,-2.9134890897658083,10.95316859732047,65135.770950051556,0.0
4860.0,-2.920792201218058,10.798700876123213,67079.53710775373,0.0
5040.0,-2.9274499339361846,10.643427357586933,68995.35403211937,0.0
5220.0,-2.93346918326423,10.4873753263983,70883.08159087106,0.0
5400.0,-2.9388565710538295,10.330576794309264,72742.58541384673,0.0
5580.0,-2.9436185791565466,10.173066912618246,74573.737458118,0.0
5760.0,-2.9477616348800737,10.0148829101029,76376.41638193652,0.0
5940.0,-2.951292164923865,9.85606338037975,78150.50779040488,0.0
6120.0,-2.9542166286875293,9.696647801602387,79895.90439469331,0.0
6300.0,-2.9565415381288895,9.536676210684133,81612.50611261645,0.0
6480.0,-2.958273468894309,9.376188980373076,83300.22012908361,0.0
6660.0,-2.959419065824568,9.215226664892329,84958.96092876422,0.0
6840.0,-2.959985044872183,9.053829891405867,86588.65030921728,0.0
7020.0,-2.959978192763046,8.892039282233801,88189.21738001936,0.0
7200.0,-2.959405365272797,8.729895397821924,89760.5985516273,0.0
7380.0,-2.9582734846842524,8.567438693835634,91302.73751651772,0.0
7560.0,-2.9565895367925905,8.404709487976161,92815.58522435343,0.0
7740.0,-2.9543605676939904,8.24174793358942,94299.09985239952,0.0
7920.0,-2.951593680507628,8.078593998112174,95753.24677205972,0.0
8100.0,-2.9482960321247784,7.915287445042886,97177.99851216744,0.0
