t(s),Tsurface(°C),Flux(W),E(J),f_liq
0.0,4.0,19.200000000000017,0.0,1.0
180.0,3.4611796125087864,18.062561280605696,3251.261030509025,1.0
360.0,3.19099140670291,17.557365386773817,6411.5868001283125,1.0
540.0,2.9953528002508487,17.223179203811554,9511.759056814393,1.0
720.0,2.8340240888822823,16.964628545348788,12565.392194977176,1.0
900.0,2.693042347082462,16.748790104781488,15580.174413837844,1.0
1080.0,2.565960978898193,16.560559955824893,18561.075205886325,1.0
1260.0,2.4492934830452535,16.39183725184945,21511.605911219227,1.0
1440.0,2.340927199301321,16.23776104282713,24434.40289892811,1.0
1620.0,2.2394532817532475,16.095119498057514,27331.52440857846,1.0
1800.0,2.1438537435432314,15.961606774449436,30204.61362797936,1.0
1980.0,2.0533459657469555,15.835454821690448,33054.99549588364,1.0
2160.0,1.9673013742821666,15.715242346046066,35883.73911817193,1.0
2340.0,1.8852004638321627,15.599790720658447,38691.701447890446,1.0
2520.0,1.8066061960895576,15.488103752163893,41479.560123279945,1.0
2700.0,1.7311470028853304,15.379330184812146,44247.83955654613,1.0
2880.0,1.658505033691285,15.272738416005451,46996.93247142711,1.0
3060.0,1.5884074381135034,15.167698097713334,49727.118129015515,1.0
3240.0,1.5206195361043848,15.063665879397934,52438.577987307144,1.0
3420.0,1.454939258565017,14.960173839965991,55131.40927850102,1.0
3600.0,1.3911925088599288,14.856819808831283,57805.63684409065,1.0
3780.0,1.3292292337537668,14.75325911014268,60461.223483916336,1.0
3960.0,1.2689200654933792,14.649197438700444,63098.07902288242,1.0
4140.0,1.2101534373549176,14.544384670204119,65716.06826351916,1.0
4320.0,1.152833098895056,14.438609461728038,68315.01796663021,1.0
4500.0,1.0968759723274286,14.33169453046013,70894.72298211303,1.0
4680.0,1.0422103018732332,14.223492519681313,73454.95163565567,1.0
4860.0,0.9887740556315285,14.113882375732622,75995.45046328755,1.0
5040.0,0.9365135455284241,14.00276617088193,78515.94837404629,1.0
5220.0,0.8853822357960145,13.890066315907916,81016.16031090972,1.0
5400.0,0.8353397145163984,13.775723113590487,83495.79047135601,1.0
5580.0,0.7863508062318443,13.659692610543633,85954.53514125387,1.0
5760.0,0.7383848065909753,13.541944710201118,88392.08518909008,1.0
5940.0,0.6914148225579531,13.422461514422565,90808.12826168614,1.0
6120.0,0.6454172039208935,13.301235865249225,93202.350717431,1.0
6300.0,0.600371053747709,13.178270061886256,95574.43932857053,1.0
6480.0,0.5562578070936721,13.053574731093667,97924.08278016739,1.0
6660.0,0.5130608687000799,12.927167831887223,100250.97298990708,1.0
